,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
41,1940-02-11 06:00:00+00:00,3.0,-17.753084,-12.6135,-21.3635,9.693296,14.04,29.744835,4.52,0.161267
42,1940-02-12 06:00:00+00:00,3.0,-16.530167,-9.7135,-21.0135,14.264361,19.08,121.26366,4.92,0.21465623
43,1940-02-13 06:00:00+00:00,3.0,-12.444749,-8.8635,-16.6135,15.408671,33.839996,118.513725,3.21,0.20526129
44,1940-02-14 06:00:00+00:00,3.0,-12.465583,-9.513499,-15.913499,14.986553,30.239998,102.336624,4.91,0.2179309
45,1940-02-15 06:00:00+00:00,71.0,-15.567665,-13.6635,-17.4135,8.942214,19.8,68.69269,2.97,0.15727867
46,1940-02-16 06:00:00+00:00,3.0,-22.803085,-18.1635,-28.1635,8.39657,17.64,106.45639,5.32,0.14370953
47,1940-02-17 06:00:00+00:00,3.0,-26.180168,-19.9135,-30.563501,9.346143,16.919998,338.7405,6.13,0.13715623
48,1940-02-18 06:00:00+00:00,3.0,-25.086418,-16.813501,-31.313501,9.3669195,13.679999,42.878906,5.92,0.16687973
49,1940-02-19 06:00:00+00:00,3.0,-22.646835,-14.263499,-27.963501,7.4128532,12.24,73.45476,6.41,0.2041676
50,1940-02-20 06:00:00+00:00,3.0,-22.171835,-17.9135,-25.3635,14.255272,30.960001,312.07495,6.0,0.19187367
51,1940-02-21 06:00:00+00:00,3.0,-24.438501,-21.2635,-27.813501,15.315873,32.760002,307.71323,6.71,0.18006442
52,1940-02-22 06:00:00+00:00,3.0,-27.759333,-24.1135,-32.163498,14.081477,27.0,310.1098,7.45,0.15207425
53,1940-02-23 06:00:00+00:00,3.0,-27.846832,-21.2635,-33.213497,12.57426,22.319998,293.22064,7.48,0.1774505
54,1940-02-24 06:00:00+00:00,3.0,-25.915583,-21.963501,-29.1135,14.336861,34.56,292.8621,7.75,0.17850271
55,1940-02-25 06:00:00+00:00,3.0,-25.805168,-22.4135,-28.213501,14.291592,30.960001,300.6198,7.62,0.17703356
56,1940-02-26 06:00:00+00:00,3.0,-27.65725,-22.7635,-30.8635,11.440978,25.56,288.0923,8.24,0.16755238
57,1940-02-27 06:00:00+00:00,3.0,-27.384333,-20.813501,-33.663498,10.08,18.359999,298.85086,8.37,0.18329883
58,1940-02-28 06:00:00+00:00,3.0,-28.62808,-21.6135,-36.2635,10.446206,18.72,57.48636,8.41,0.17290382
59,1940-02-29 06:00:00+00:00,71.0,-21.609337,-17.0135,-25.6135,9.983106,24.48,123.33123,6.51,0.22219452
60,1940-03-01 06:00:00+00:00,73.0,-18.361414,-11.4635,-27.563501,16.08761,36.0,118.1813,6.98,0.33112478
